Time (s),X (m),Y (m),Z (m),q1 (norm),q2 (i),q3 (j),q4 (k)
1735695617.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695618.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695619.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695620.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695621.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695622.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695623.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695624.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695625.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695626.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695627.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695628.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695629.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695630.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695631.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695632.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695633.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695634.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695635.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695636.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695637.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695638.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695639.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695640.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695641.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695642.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695643.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695644.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695645.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695646.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695647.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695648.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695649.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695650.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695651.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695652.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695653.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695654.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695655.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695656.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695657.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695658.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695659.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695660.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695661.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695662.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695663.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695664.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695665.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695666.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695667.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695668.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695669.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695670.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695671.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695672.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695673.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695674.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695675.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695676.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695677.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695678.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695679.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695680.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695681.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695682.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695683.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695684.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695685.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695686.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695687.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695688.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695689.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695690.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695691.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695692.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695693.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695694.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695695.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695696.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695697.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695698.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695699.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695700.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695701.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695702.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695703.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695704.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695705.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695706.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695707.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695708.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695709.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695710.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695711.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695712.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695713.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695714.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695715.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695716.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695717.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695718.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695719.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695720.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695721.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695722.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695723.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695724.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695725.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695726.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695727.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695728.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695729.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695730.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695731.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695732.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695733.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695734.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695735.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695736.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695737.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695738.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695739.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695740.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695741.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695742.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695743.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695744.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695745.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695746.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695747.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695748.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695749.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695750.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695751.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695752.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695753.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695754.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695755.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695756.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695757.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695758.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695759.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695760.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695761.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695762.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695763.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695764.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695765.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695766.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695767.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695768.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695769.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695770.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695771.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695772.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695773.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695774.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695775.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695776.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695777.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695778.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695779.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695780.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695781.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695782.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695783.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695784.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695785.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695786.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695787.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695788.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695789.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695790.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695791.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695792.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695793.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695794.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695795.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695796.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695797.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695798.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695799.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695800.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695801.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695802.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695803.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695804.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695805.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695806.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695807.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695808.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695809.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695810.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695811.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695812.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695813.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695814.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695815.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695816.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695817.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695818.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695819.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695820.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695821.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695822.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695823.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695824.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695825.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695826.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695827.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695828.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695829.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695830.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695831.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695832.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695833.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695834.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695835.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695836.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695837.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695838.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695839.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695840.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695841.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695842.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695843.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695844.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695845.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695846.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695847.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695848.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695849.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695850.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695851.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695852.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695853.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695854.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695855.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695856.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695857.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695858.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695859.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695860.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695861.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695862.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695863.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695864.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695865.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695866.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695867.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695868.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695869.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695870.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695871.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695872.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695873.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695874.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695875.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695876.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695877.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695878.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695879.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695880.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695881.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695882.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695883.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695884.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695885.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695886.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695887.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695888.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695889.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695890.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695891.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695892.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695893.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695894.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695895.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695896.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695897.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695898.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695899.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695900.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695901.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695902.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695903.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695904.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695905.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695906.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695907.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695908.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695909.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695910.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695911.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695912.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695913.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695914.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695915.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695916.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695917.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695918.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
1735695919.0, 1139616.5173730885, -4705496.515225332, 4141318.5071299435, 0, 0,0,0
